Areaname,Month of Date,Adjustment,Areatype,Periodyear,Stfips,a,Adjusted,Date,Date (NULL),Date to Param Link,Glossary,Indicator Filter,Month,Period,Emplab,Laborforce,Unemp,Unemployment Rate,Unemprate
Manatee County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,125901,142403,16502,11.6%,11.6
Marion County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,118007,135282,17275,12.8%,12.8
Martin County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,56024,62927,6903,11.0%,11
Monroe County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,42279,45385,3106,6.8%,6.8
Nassau County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,32469,35920,3451,9.6%,9.6
Okaloosa County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,89500,96418,6918,7.2%,7.2
Okeechobee County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,16040,18199,2159,11.9%,11.9
Orange County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,533867,596021,62154,10.4%,10.4
Osceola County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,123212,138807,15595,11.2%,11.2
Palm Beach County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,549671,615500,65829,10.7%,10.7
Pasco County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,172016,195279,23263,11.9%,11.9
Pinellas County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,393139,440723,47584,10.8%,10.8
Polk County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,242326,273152,30826,11.3%,11.3
Putnam County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,28514,32311,3797,11.8%,11.8
St. Johns County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,88459,96570,8111,8.4%,8.4
St. Lucie County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,107098,123665,16567,13.4%,13.4
Santa Rosa County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,63859,70216,6357,9.1%,9.1
Sarasota County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,143465,161799,18334,11.3%,11.3
Seminole County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,212497,235674,23177,9.8%,9.8
Sumter County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,28967,31877,2910,9.1%,9.1
Suwannee County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15765,17450,1685,9.7%,9.7
Taylor County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,8181,9167,986,10.8%,10.8
Union County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4982,5388,406,7.5%,7.5
Volusia County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,225174,252474,27300,10.8%,10.8
Wakulla County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15569,16732,1163,7.0%,7
Walton County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,28499,30837,2338,7.6%,7.6
Washington County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,8922,9920,998,10.1%,10.1
Miami-Dade County,,Not Seasonally Adjusted,04,2008,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,1169309,1222595,53286,4.4%,4.4
Miami-Dade County,,Not Seasonally Adjusted,04,2009,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,1083040,1191175,108135,9.1%,9.1
Baker County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,10197,11453,1256,11.0%,11
Bay County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,76683,85366,8683,10.2%,10.2
Bradford County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,10393,11490,1097,9.5%,9.5
Brevard County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,234627,263342,28715,10.9%,10.9
Broward County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,837443,928815,91372,9.8%,9.8
Calhoun County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4754,5269,515,9.8%,9.8
Charlotte County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,57567,65696,8129,12.4%,12.4
Citrus County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,45375,52351,6976,13.3%,13.3
Clay County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,85944,95069,9125,9.6%,9.6
Collier County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,127810,144056,16246,11.3%,11.3
Columbia County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,25546,28547,3001,10.5%,10.5
DeSoto County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,11425,12965,1540,11.9%,11.9
Dixie County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4983,5694,711,12.5%,12.5
Duval County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,401244,450860,49616,11.0%,11
Escambia County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,125154,138672,13518,9.7%,9.7
Flagler County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,36034,40956,4922,12.0%,12
Franklin County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4522,4899,377,7.7%,7.7
Gadsden County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,17629,19897,2268,11.4%,11.4
Gilchrist County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,6102,6814,712,10.4%,10.4
Glades County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4993,5498,505,9.2%,9.2
Gulf County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,5564,6180,616,10.0%,10
Hamilton County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4238,4766,528,11.1%,11.1
Hardee County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,10359,11664,1305,11.2%,11.2
Hendry County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15707,18174,2467,13.6%,13.6
Hernando County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,57188,65828,8640,13.1%,13.1
Highlands County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,32428,36899,4471,12.1%,12.1
Hillsborough County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,573638,640114,66476,10.4%,10.4
Holmes County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,6414,7130,716,10.0%,10
Indian River County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,52594,60783,8189,13.5%,13.5
Jackson County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,17131,18782,1651,8.8%,8.8
Jefferson County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,5417,5992,575,9.6%,9.6
Lafayette County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,3141,3379,238,7.0%,7
Lake County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,117680,132826,15146,11.4%,11.4
Lee County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,246599,280605,34006,12.1%,12.1
Leon County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,137411,148825,11414,7.7%,7.7
Levy County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15189,17175,1986,11.6%,11.6
Liberty County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,2663,2910,247,8.5%,8.5
Madison County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,7114,7878,764,9.7%,9.7
Manatee County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,130121,146334,16213,11.1%,11.1
Marion County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,113748,131068,17320,13.2%,13.2
Martin County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,59186,66056,6870,10.4%,10.4
Miami-Dade County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,1085051,1229381,144330,11.7%,11.7
Monroe County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,38716,41862,3146,7.5%,7.5
Nassau County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,31842,35491,3649,10.3%,10.3
Okaloosa County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,81155,88348,7193,8.1%,8.1
Okeechobee County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15740,17934,2194,12.2%,12.2
Orange County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,563766,629808,66042,10.5%,10.5
Osceola County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,119677,136117,16440,12.1%,12.1
Palm Beach County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,572130,640308,68178,10.6%,10.6
Pasco County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,181719,205550,23831,11.6%,11.6
Pinellas County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,412869,461265,48396,10.5%,10.5
Polk County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,243488,275957,32469,11.8%,11.8
Putnam County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,26307,30235,3928,13.0%,13
St. Johns County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,90007,98319,8312,8.5%,8.5
St. Lucie County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,110442,127436,16994,13.3%,13.3
Santa Rosa County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,64403,70749,6346,9.0%,9
Sarasota County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,147114,165757,18643,11.2%,11.2
Seminole County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,205181,228713,23532,10.3%,10.3
Sumter County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,21850,25080,3230,12.9%,12.9
Suwannee County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,17184,18988,1804,9.5%,9.5
Taylor County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,8430,9390,960,10.2%,10.2
Union County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4989,5436,447,8.2%,8.2
Volusia County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,207981,236074,28093,11.9%,11.9
Wakulla County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,13304,14475,1171,8.1%,8.1
Walton County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,23433,25774,2341,9.1%,9.1
Washington County,,Not Seasonally Adjusted,04,2010,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,9166,10206,1040,10.2%,10.2
Baker County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,10274,11441,1167,10.2%,10.2
Bay County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,77872,86727,8855,10.2%,10.2
Bradford County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,10403,11439,1036,9.1%,9.1
Brevard County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,235001,263679,28678,10.9%,10.9
Broward County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,856799,946171,89372,9.4%,9.4
Calhoun County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4672,5212,540,10.4%,10.4
Charlotte County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,57979,65342,7363,11.3%,11.3
Citrus County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,45289,51756,6467,12.5%,12.5
Clay County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,86914,95595,8681,9.1%,9.1
Collier County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,132970,147941,14971,10.1%,10.1
Columbia County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,25194,28080,2886,10.3%,10.3
DeSoto County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,12378,13811,1433,10.4%,10.4
Dixie County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,5018,5720,702,12.3%,12.3
Duval County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,407240,453697,46457,10.2%,10.2
Escambia County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,126413,139891,13478,9.6%,9.6
Flagler County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,36957,41691,4734,11.4%,11.4
Franklin County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4639,5022,383,7.6%,7.6
Gadsden County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,17244,19500,2256,11.6%,11.6
Gilchrist County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,6116,6817,701,10.3%,10.3
Glades County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4761,5261,500,9.5%,9.5
Gulf County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,5606,6203,597,9.6%,9.6
Hamilton County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4364,4869,505,10.4%,10.4
Hardee County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,10658,11851,1193,10.1%,10.1
Hendry County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15394,17853,2459,13.8%,13.8
Hernando County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,57597,65807,8210,12.5%,12.5
Highlands County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,33583,37930,4347,11.5%,11.5
Hillsborough County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,594729,657569,62840,9.6%,9.6
Holmes County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,6452,7156,704,9.8%,9.8
Indian River County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,53791,61573,7782,12.6%,12.6
Jackson County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,16438,18151,1713,9.4%,9.4
Jefferson County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,5293,5884,591,10.0%,10
Lafayette County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,3390,3615,225,6.2%,6.2
Lake County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,118993,133044,14051,10.6%,10.6
Lee County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,254435,285363,30928,10.8%,10.8
Leon County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,137538,149095,11557,7.8%,7.8
Levy County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15039,16872,1833,10.9%,10.9
Liberty County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,2586,2846,260,9.1%,9.1
Madison County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,7262,8029,767,9.6%,9.6
Manatee County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,132628,147279,14651,9.9%,9.9
Marion County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,114256,130254,15998,12.3%,12.3
Martin County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,59867,66410,6543,9.9%,9.9
Miami-Dade County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,1140476,1261955,121479,9.6%,9.6
Monroe County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,39566,42535,2969,7.0%,7
Nassau County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,32372,35806,3434,9.6%,9.6
Okaloosa County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,83334,90385,7051,7.8%,7.8
Okeechobee County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,15607,17718,2111,11.9%,11.9
Orange County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,575967,638380,62413,9.8%,9.8
Osceola County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,123764,139454,15690,11.3%,11.3
Palm Beach County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,583845,648941,65096,10.0%,10
Pasco County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,183302,205503,22201,10.8%,10.8
Pinellas County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,416575,461249,44674,9.7%,9.7
Polk County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,244352,275294,30942,11.2%,11.2
Putnam County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,25822,29603,3781,12.8%,12.8
St. Johns County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,93024,100810,7786,7.7%,7.7
St. Lucie County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,111837,127910,16073,12.6%,12.6
Santa Rosa County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,66024,72241,6217,8.6%,8.6
Sarasota County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,148948,165867,16919,10.2%,10.2
Seminole County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,207265,229263,21998,9.6%,9.6
Sumter County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,22746,25901,3155,12.2%,12.2
Suwannee County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,17028,18751,1723,9.2%,9.2
Taylor County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,8445,9388,943,10.0%,10
Union County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,4727,5148,421,8.2%,8.2
Volusia County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,209938,236526,26588,11.2%,11.2
Wakulla County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,13322,14518,1196,8.2%,8.2
Walton County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,23914,26136,2222,8.5%,8.5
Washington County,,Not Seasonally Adjusted,04,2011,12,a,0,,,,Glossary,Unemployment Rate,Annual,00,9316,10348,1032,10.0%,10
